"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ANDA99AT","journalArticle","2001","Goolsbee, A.","Competition in the computer industry: Online vesus retail","Journal of Industrial Economics","","","10.1111/1467-6451.00159","","","2001","2021-01-04 13:19:51","2021-01-04 13:19:51","","487-499","","4","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N7LAZNSI","journalArticle","2010","Hilton, J.; Wiley, D.","The short-term influence of free digital versions of books on print sales","Journal of Electronic Publishing","","","10.3998/3336451.0013.101","","","2010","2021-01-04 13:19:52","2021-01-04 13:19:52","","","","1","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3JLC7ANA","journalArticle","2009","Huang, W.; Swaminathan, J.M.","Introduction of a second channel: Implications for pricing and profits","European Journal of Operational Research","","","10.1016/j.ejor.2007.11.041","","","2009","2021-01-04 13:19:52","2021-01-04 13:23:30","","258-279","","1","194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HICD8YMB","journalArticle","2017","Jin, Y.; Wu, X.; Hu, Q.","Interaction between channel strategy and store brand decisions","European Journal of Operational Research","","","10.1016/j.ejor.2016.07.001","","","2017","2021-01-04 13:19:52","2021-01-04 13:19:52","","911-923","","3","256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SP66DCRC","journalArticle","2007","Kurata, H.; Yao, D.-Q.; Liu, J.J.","Pricing policies under direct vs. indirect channel competition and national vs. store brand competition","European Journal of Operational Research","","","10.1016/j.ejor.2006.04.002","","","2007","2021-01-04 13:19:52","2021-01-04 13:19:52","","262-281","","1","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VBG2ZH8D","journalArticle","2011","Li, J.","Chinese BtoC e-commerce logistics problem: A practical example of JD.COM","Logistics Technology","","","","","","2011","2021-01-04 13:19:52","2021-01-04 13:19:52","","108-111","","1","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HSK88VDM","journalArticle","2012","Mortimer, J.H.; Nosko, C.; Sorensen, A.","Supply responses to digital distribution: Recorded music and live performances","Information Economics and Policy","","","10.1016/j.infoecopol.2012.01.007","","","2012","2021-01-04 13:19:52","2021-01-04 13:19:52","","3-14","","1","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VINW35N3","journalArticle","2010","Sehgal, V.","Forrester research online retail forecast","Forrester Research Online Retail Forecast, 12/09 (US)","","","","","","2010","2021-01-04 13:19:52","2021-01-04 13:19:52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4AH4FLA3","journalArticle","2016","Shearman, S.","Back to bricks and mortar: How e-commerce has embraced the real world","","","","","","","2016","2021-01-04 13:19:52","2021-01-04 13:19:52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANZKN8VX","journalArticle","2010","Smith, M.D.; Telang, R.","Piracy or promotion? The impact of broadband Internet penetration on DVD sales","Information Economics and Policy","","","10.1016/j.infoecopol.2010.02.001","","","2010","2021-01-04 13:19:53","2021-01-04 13:19:53","","289-298","","4","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8IQ2CMFZ","journalArticle","2016","Sun, B.","","","","","","","","2016","2021-01-04 13:19:53","2021-01-04 13:19:53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WJFES7C2","journalArticle","2016","Wang, W.; Li, G.; Cheng, T.C.E.","Channel selection in a supply chain with a multi-channel retailer: The role of channel operating costs","International Journal of Production Economics","","","10.1016/j.ijpe.2015.12.004","","","2016","2021-01-04 13:19:53","2021-01-04 13:19:53","","54-65","","","173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XUSQ9YXM","journalArticle","2013","Wogahn, D.","","","","","","","","2013","2021-01-04 13:19:53","2021-01-04 13:19:53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W5FTIVPR","journalArticle","2016","Xiao, T.; Shi, J.","Pricing and supply priority in a dual-channel supply chain","European Journal of Operational Research","","","10.1016/j.ejor.2016.04.018","","","2016","2021-01-04 13:19:53","2021-01-04 13:19:53","","813-823","","3","254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XUIFKJRZ","journalArticle","2011","Yoo, W.S.; Lee, E.","Internet channel entry: A strategic analysis of mixed channel structures","Marketing Science","","","10.1287/mksc.1100.0586","","","2011","2021-01-04 13:19:53","2021-01-04 13:19:53","","29-41","","1","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9ILUDAT","journalArticle","2000","Zettelmeyer, F.","Expanding to the internet: Pricing and communications strategies when firms compete on multiple channels","Journal of Marketing Research","","","10.1509/jmkr.37.3.292.18777","","","2000","2021-01-04 13:19:53","2021-01-04 13:19:53","","292-308","","3","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68DJXE2T","journalArticle","2003","Abad, P.L.; Jaggi, C.K.","A joint approach for setting unit price and the length of the credit period for a seller when end demand is price sensitive","International Journal of Production Economics","","","10.1016/S0925-5273(02)00142-1","","","2003","2021-01-04 13:20:09","2021-01-04 13:20:09","","115-122","","2","83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRTTNXEM","journalArticle","2015","","The Association of Business Schools","","","","","","","2015","2021-01-04 13:20:09","2021-01-04 13:20:09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6BHFSMJR","journalArticle","2014","Alan, Y.; Gao, G.P.; Gaur, V.","Does inventory productivity predict future stock returns? A retailing industry perspective","Management Science","","","10.1287/mnsc.2014.1897","","","2014","2021-01-04 13:20:09","2021-01-04 13:20:09","","2416-2434","","10","60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TXXN9E8V","journalArticle","2004","Babich, V.; Sobel, M.J.","Pre-IPO operational and financial decisions","Management Science","","","10.1287/mnsc.1040.0252","","","2004","2021-01-04 13:20:09","2021-01-04 13:20:09","","935-948","","7","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2QHPF4KV","journalArticle","2009","Bastian, M.; Heymann, S.; Jacomy, M.","Gephi: An open source software for exploring and manipulating networks","International AAAI Conference on Weblogs and Social Media","","","","","","2009","2021-01-04 13:20:09","2021-01-04 13:20:09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y9DGLTLW","journalArticle","2003","Batagelj, V.; Mrvar, A.","","Pajek - Analysis and Visualization of Large Networks","","","","","","2003","2021-01-04 13:20:09","2021-01-04 13:20:09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6UXS6D3B","journalArticle","2015","Birge, J.R.","OM forum - Operations and finance interactions","Manufacturing and Service Operations Management","","","10.1287/msom.2014.0509","","","2015","2021-01-04 13:20:09","2021-01-04 13:20:09","","4-15","","1","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XKB2UJFV","journalArticle","2008","Blondel, V.D.; Guillaume, J.-L.; Lambiotte, R.; Lefebvre, E.","Fast unfolding of communities in large networks","Journal of Statistical Mechanics: Theory and Experiment","","","10.1088/1742-5468/2008/10/P10008","","","2008","2021-01-04 13:20:09","2021-01-04 13:20:09","","","","10","2008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HEDW58BM","journalArticle","2009","Bougheas, S.; Mateut, S.; Mizen, P.","Corporate trade credit and inventories: New evidence of a trade-off from accounts payable and receivable","Journal of Banking and Finance","","","10.1016/j.jbankfin.2008.07.019","","","2009","2021-01-04 13:20:09","2021-01-04 13:20:09","","300-307","","2","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JR2GXL99","journalArticle","2011","Boyabatlí, O.; Kleindorfer, P.R.; Koontz, S.R.","Integrating long-term and short-term contracting in beef supply chains","Management Science","","","10.1287/mnsc.1110.1362","","","2011","2021-01-04 13:20:09","2021-01-04 13:20:09","","1771-1787","","10","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
